string_external_id,abundance
YLR094C,1054.721202
YLR095C,7523.610749
YLR098C,395.628344
YLR103C,1725.758194
YLR104W,1985.269522
YLR105C,319.370491
YLR106C,538.409577
YLR108C,189.135227
YLR109W,16227.93425
YLR110C,158048.5377
YLR113W,6784.793384
YLR114C,7499.014395
YLR115W,3064.837914
YLR116W,4375.745942
YLR117C,2135.611516
YLR118C,1484.982463
YLR120C,5436.170202
YLR126C,1511.585725
YLR127C,432.397164
YLR129W,9622.726661
YLR131C,538.409577
YLR132C,486.132248
YLR133W,3930.301472
YLR134W,471316.2133
YLR135W,274.317853
YLR137W,468.39465
YLR138W,1484.982463
YLR139C,3432.581433
YLR142W,183.517076
YLR143W,2265.485518
YLR144C,1417.940016
YLR145W,555.549057
YLR146C,3870.074331
YLR148W,2022.360037
YLR150W,46842.34198
YLR151C,238.011792
YLR153C,224829.6278
YLR154C,555.549057
YLR163C,1355.067911
YLR166C,2343.073302
YLR168C,2914.868826
YLR170C,6371.717472
YLR172C,13479.86873
YLR174W,2618.447621
YLR175W,33648.75389
YLR176C,376.921209
YLR177W,1551.271682
YLR178C,1025.559692
YLR179C,6231.95475
YLR180W,103236.5335
YLR181C,4401.469188
YLR182W,3335.050473
YLR183C,284.465482
YLR185W,21761.17911
YLR188W,1040.166157
YLR189C,395.628344
YLR190W,1069.225892
YLR191W,7895.531974
YLR192C,17876.62581
YLR193C,704.480663
YLR194C,688.35166
YLR196W,43837.15966
YLR197W,13520.5432
YLR199C,1350.090109
YLR200W,783.798887
YLR201C,3421.779388
YLR203C,4802.930574
YLR206W,1972.867337
YLR208W,21437.03673
YLR209C,1629.891555
YLR210W,98.941523
YLR212C,7202.676928
YLR214W,891.589403
YLR215C,4845.817038
YLR216C,18621.44064
YLR218C,906.714285
YLR219W,130.689731
YLR220W,2835.839687
YLR221C,2937.349284
YLR222C,8070.986999
YLR223C,1431.411266
YLR225C,3990.815966
YLR226W,2914.868826
YLR228C,78.623531
YLR231C,3060.232559
YLR234W,468.39465
YLR237W,3115.677812
YLR239C,1197.659409
YLR240W,1083.681248
YLR244C,19590.41209
YLR245C,3115.677812
YLR247C,142.835745
YLR248W,1790.727796
YLR249W,870577.6794
YLR250W,6904.282584
YLR251W,1872.926488
YLR253W,1603.793112
YLR254C,1538.071714
YLR257W,18605.14909
YLR258W,14599.37886
YLR260W,1758.86078
YLR262C,7721.276914
YLR262C-A,3104.608743
YLR264W,8604.453128
YLR265C,376.921209
YLR268W,395.628344
YLR270W,9916.241596
YLR271W,1471.635869
YLR272C,2537.216686
YLR274W,10330.85284
YLR275W,799.416322
YLR277C,17426.11914
YLR278C,1083.681248
YLR285W,7278.774766
YLR286C,6348.357045
YLR287C,9096.127221
YLR287C-A,37610.22304
YLR288C,414.115457
YLR289W,1885.491266
YLR290C,1417.940016
YLR291C,6652.563309
YLR292C,5292.134059
YLR295C,6139.314986
YLR297W,921.77596
YLR298C,2144.790022
YLR299W,672.127009
YLR300W,4276.968159
YLR301W,15437.72615
YLR304C,96654.98837
YLR305C,845.818925
YLR309C,2349.014632
YLR310C,319.300389
YLR312W-A,6488.917408
YLR313C,672.127009
YLR315W,1629.891555
YLR316C,891.589403
YLR319C,2606.882407
YLR321C,3943.396484
YLR323C,996.18804
YLR324W,4569.181177
YLR325C,50240.57625
YLR326W,1524.843187
YLR327C,503.708466
YLR328W,5127.436254
YLR330W,172.147832
YLR333C,162333.6387
YLR335W,2959.786543
YLR336C,3060.232559
YLR345W,3378.484944
YLR347C,51705.2244
YLR348C,3389.321577
YLR350W,5237.055637
YLR351C,4506.061582
YLR352W,124.510117
YLR354C,53034.19125
YLR355C,882840.6689
YLR357W,2325.226499
YLR358C,1733.262297
YLR360W,1069.225892
YLR361C,1935.542162
YLR362W,736.464618
YLR363C,6093.156634
YLR363W-A,6654.104514
YLR364W,572.55651
YLR367W,19739.55451
YLR369W,5547.77929
YLR370C,1923.060261
YLR373C,2948.573282
YLR375W,1239.692946
YLR376C,876.399694
YLR377C,589.437791
YLR378C,24762.90719
YLR380W,9596.179297
YLR381W,319.300389
YLR382C,2120.447552
YLR383W,338.777852
YLR384C,10538.69968
YLR385C,4235.714558
YLR386W,12388.46403
YLR387C,2241.478296
YLR388W,6488.917408
YLR390W,1885.491266
YLR390W-A,42022.02203
YLR392C,736.464618
YLR393W,1885.491266
YLR395C,672.127009
YLR396C,830.424217
YLR397C,799.416322
YLR398C,5773.092599
YLR399C,8096.149373
YLR401C,3632.073559
YLR403W,258.915893
YLR404W,845.818925
YLR405W,3389.321577
YLR406C,57484.47775
YLR407W,3137.78635
YLR408C,468.39465
YLR409C,2022.360037
YLR410W,8810.44142
YLR412W,6488.917408
YLR413W,4276.968159
YLR414C,1655.885285
YLR417W,2467.066327
YLR418C,538.409577
YLR419W,194.711698
YLR420W,12734.60142
YLR421C,12245.11525
YLR422W,238.011792
YLR423C,357.977413
YLR424W,555.549057
YLR426W,2132.627524
YLR427W,921.77596
YLR429W,2903.612241
YLR430W,124.510117
YLR431C,538.409577
YLR432W,26271.84743
YLR433C,7036.464668
YLR435W,13376.80157
YLR436C,1083.681248
YLR438C-A,7060.581089
YLR438W,71974.65836
YLR439W,7696.481883
YLR440C,1835.103835
YLR441C,92449.72517
YLR442C,1404.436492
YLR447C,1629.891555
YLR448W,38423.28842
YLR449W,14148.25755
YLR450W,148.811243
YLR451W,124.510117
YLR452C,5978.234368
YLR453C,589.437791
YLR454W,1363.727534
YLR455W,2606.882407
YLR456W,589.437791
YLR457C,338.777852
YLR460C,799.416322
YML001W,5525.401288
YML004C,2572.108883
YML005W,655.803216
YML006C,222.026808
YML007W,1616.855581
YML008C,53824.75282
YML009C,2478.792574
YML010W,2343.073302
YML011C,1083.681248
YML012W,51687.41119
YML013W,12618.89407
YML014W,2360.885973
YML016C,216.634494
YML017W,2193.268207
YML018C,2010.015692
YML019W,1083.681248
YML020W,376.921209
YML021C,4824.359039
YML022W,11200.59399
YML023C,906.714285
YML024W,30922.32837
YML025C,1183.565989
YML026C,112075.6792
YML027W,861.143461
YML028W,378211.7957
YML029W,1885.491266
YML030W,1211.71123
YML031W,3029.183932
YML032C,1083.681248
YML034W,2096.034577
YML035C,3910.193747
YML037C,814.957372
YML042W,450.486391
YML043C,476.101033
YML046W,4460.869377
YML048W,21420.01841
YML051W,783.798887
YML052W,16951.06359
YML053C,655.803216
YML054C,4590.281414
YML055W,4888.821438
YML056C,2970.989127
YML057W,7108.890555
YML058W,18751.93197
YML059C,521.1317
YML060W,3691.134082
YML061C,258.915893
YML062C,5909.607347
YML063W,106577.2669
YML064C,572.55651
YML065W,3932.503163
YML067C,3004.533419
YML068W,845.818925
YML069W,22442.48699
YML070W,23596.90299
YML071C,6441.958021
YML072C,4276.968159
YML073C,37104.80191
YML074C,9490.217457
YML076C,906.714285
YML078W,1960.445507
YML080W,1860.340468
YML081C-A,6535.982337
YML081W,672.127009
YML082W,2813.158464
YML085C,5592.619267
YML086C,6185.581127
YML088W,639.376549
YML091C,1155.251341
YML092C,7060.581089
YML093W,1471.635869
YML094W,2903.612241
YML096W,3750.4889
YML097C,4276.968159
YML098W,2083.801265
YML100W,1960.445507
YML101C,1847.732991
YML102W,2132.627524
YML103C,11676.92473
YML104C,783.798887
YML106W,39344.39976
YML107C,2205.345518
YML108W,2606.882407
YML109W,105.475967
YML110C,8096.149373
YML111W,338.777852
YML112W,2641.539627
YML113W,4696.233017
YML114C,4683.618205
YML115C,4749.488952
YML116W,1720.427389
YML117W,1538.071714
YML118W,414.115457
YML120C,5237.055637
YML121W,906.714285
YML123C,334706.083
YML124C,12331.06249
YML125C,29034.03019
YML126C,34807.39941
YML127W,2606.882407
YML128C,1069.225892
YML129C,6844.457184
YML132W,639.376549
YMR001C,1483.627263
YMR002W,6964.269049
YMR003W,2824.504803
YMR004W,2205.345518
YMR005W,1935.542162
YMR006C,622.843006
YMR010W,936.775973
YMR012W,16951.06359
YMR014W,3247.750348
YMR015C,24656.18855
YMR016C,314.38466
YMR019W,98.941523
YMR020W,6964.269049
YMR021C,14841.76358
YMR022W,2096.034577
YMR023C,768.102769
YMR024W,299.519102
YMR026C,906.714285
YMR027W,6185.581127
YMR029C,4011.051031
YMR031C,5570.185297
YMR032W,194.711698
YMR033W,1790.727796
YMR037C,124.510117
YMR038C,11988.39469
YMR039C,7820.703709
YMR043W,8965.919913
YMR044W,5818.487612
YMR048W,357.977413
YMR049C,2676.082832
YMR052W,1538.071714
YMR054W,1083.681248
YMR058W,1047.450039
YMR060C,1577.587385
YMR061W,5354.617639
YMR064W,503.708466
YMR066W,395.628344
YMR067C,3573.309141
YMR068W,1183.565989
YMR070W,1694.684899
YMR072W,3810.136233
YMR073C,450.486391
YMR074C,2548.860755
YMR075W,486.132248
YMR076C,7721.276914
YMR077C,936.775973
YMR079W,84293.64517
YMR080C,6093.156634
YMR083W,11648.73551
YMR089C,11466.02132
YMR090W,704.480663
YMR091C,3507.958726
YMR092C,11117.17601
YMR093W,357.977413
YMR097C,1629.891555
YMR098C,2431.80295
YMR099C,8578.810965
YMR100W,124.510117
YMR102C,538.409577
YMR104C,1308.967217
YMR105C,3790.221396
YMR106C,357.977413
YMR107W,258.915893
YMR108W,31880.19319
YMR109W,2277.46513
YMR110C,2926.114486
YMR111C,238.011792
YMR112C,395.628344
YMR113W,2337.128179
YMR115W,8965.919913
YMR116C,333111.9029
YMR117C,1746.07334
YMR120C,60864.7948
YMR121C,720.517291
YMR122W-A,49466.80325
YMR123W,5750.436449
YMR124W,166.392335
YMR125W,11256.31321
YMR126C,1197.659409
YMR128W,1997.652247
YMR129W,3410.968758
YMR132C,3060.232559
YMR134W,2948.573282
YMR135C,639.376549
YMR137C,258.915893
YMR138W,468.39465
YMR139W,6988.308614
YMR140W,555.549057
YMR142C,54164.6726
YMR143W,33822.82884
YMR144W,2120.447552
YMR145C,4931.943378
YMR146C,2404.75317
YMR148W,921.77596
YMR149W,8450.956611
YMR152W,6535.982337
YMR153W,2059.280198
YMR154C,432.397164
YMR157C,1707.568347
YMR159C,572.55651
YMR160W,279.403257
YMR161W,1835.103835
YMR163C,736.464618
YMR165C,3910.193747
YMR166C,2059.280198
YMR167W,319.300389
YMR168C,1903.449973
YMR169C,172.147832
YMR170C,2071.549859
YMR171C,655.803216
YMR172W,148.811243
YMR175W,2301.376984
YMR176W,258.915893
YMR177W,6488.917408
YMR178W,3890.118013
YMR181C,720.517291
YMR182C,1225.722176
YMR183C,1720.427389
YMR184W,1267.516655
YMR186W,132053.4152
YMR188C,2813.158464
YMR189W,12045.29794
YMR192W,2010.015692
YMR193W,4011.051031
YMR194W,31591.88376
YMR195W,4051.616146
YMR196W,2223.430372
YMR198W,98.941523
YMR199W,319.300389
YMR200W,2360.885973
YMR201C,1025.559692
YMR202W,2641.539627
YMR204C,639.376549
YMR205C,90209.5028
YMR207C,395.628344
YMR208W,3303.601076
YMR209C,981.420509
YMR212C,1668.843656
YMR213W,783.798887
YMR214W,8260.294776
YMR215W,16446.98189
YMR216C,2420.019938
YMR218C,432.397164
YMR220W,79.671546
YMR222C,1069.225892
YMR223W,1025.559692
YMR224C,432.397164
YMR225C,1564.443453
YMR226C,3214.860847
YMR227C,1054.721202
YMR228W,9384.620965
YMR229C,8862.173908
YMR230W,7646.966036
YMR231W,1197.659409
YMR233W,2360.885973
YMR234W,148.811243
YMR235C,52245.58194
YMR236W,6583.15252
YMR237W,3464.936461
YMR238W,2948.573282
YMR239C,4973.622978
YMR240C,1833.777072
YMR241W,2926.114486
YMR242C,54255.4298
YMR243C,8197.041147
YMR244C-A,720.517291
YMR246W,31189.61705
YMR247C,222.026808
YMR250W,1197.659409
YMR251W-A,6139.314986
YMR252C,172.147832
YMR255W,2733.407426
YMR256C,639.376549
YMR257C,538.409577
YMR258C,3082.44074
YMR259C,7108.890555
YMR260C,35104.47267
YMR261C,13465.12984
YMR262W,124.510117
YMR263W,704.480663
YMR264W,589.437791
YMR267W,194.711698
YMR268C,672.127009
YMR271C,814.957372
YMR272C,3291.473224
YMR273C,279.403257
YMR275C,486.132248
YMR276W,3930.301472
YMR277W,6545.448088
YMR278W,4964.361733
YMR282C,2676.082832
YMR283C,258.915893
YMR284W,891.589403
YMR285C,3573.309141
YMR286W,1197.659409
YMR287C,1069.225892
YMR288W,521.1317
YMR289W,768.102769
YMR290W-A,216.634494
YMR291W,10158.41266
YMR293C,486.132248
YMR295C,10785.44473
YMR296C,22379.45875
YMR297W,44049.76069
YMR299C,1169.430224
YMR300C,18686.65101
YMR301C,3246.823204
YMR302C,5259.065576
YMR303C,1616.855581
YMR304W,2813.158464
YMR305C,10484.10826
YMR307W,12359.75293
YMR308C,15514.65574
YMR309C,78886.65802
YMR310C,2537.216686
YMR311C,3443.374934
YMR313C,3214.860847
YMR314W,7205.815052
YMR315W,9596.179297
YMR316W,736.464618
YMR318C,21692.81342
YMR319C,572.55651
YNL001W,1720.427389
YNL002C,7721.276914
YNL003C,521.1317
YNL004W,1985.269522
YNL005C,2289.428911
YNL006W,589.437791
YNL007C,20306.13172
YNL010W,12618.89407
YNL011C,1098.088258
YNL014W,124.510117
YNL016W,49577.11424
YNL020C,1551.271682
YNL021W,3049.113264
YNL022C,921.77596
YNL023C,589.437791
YNL024C,1758.86078
YNL027W,1155.251341
YNL029C,450.486391
YNL030W,680598.9956
YNL031C,248467.8787
YNL032W,4071.946074
YNL033W,395.628344
YNL035C,3970.612643
YNL036W,2325.226499
YNL037C,10484.10826
YNL040W,1471.635869
YNL041C,1720.427389
YNL044W,5503.051335
YNL045W,5592.619267
YNL046W,704.480663
YNL047C,2606.882407
YNL048W,3137.78635
YNL049C,1720.427389
YNL051W,468.39465
YNL052W,3671.414453
YNL053W,538.409577
YNL056W,4527.071208
YNL059C,2169.063186
YNL061W,18696.96206
YNL062C,2578.775535
YNL063W,13200.68654
YNL064C,118525.3957
YNL066W,24656.18855
YNL067W,76022.19368
YNL068C,655.803216
YNL070W,3247.750348
YNL071W,5436.170202
YNL072W,622.843006
YNL073W,2277.46513
YNL077W,124.510117
YNL078W,503.708466
YNL079C,3060.232559
YNL080C,936.775973
YNL081C,258.915893
YNL082W,521.1317
YNL083W,1169.430224
YNL084C,2606.882407
YNL085W,3432.581433
YNL086W,194.711698
YNL087W,2630
YNL088W,5727.807926
YNL090W,3870.074331
YNL091W,216.634494
YNL092W,951.715802
YNL093W,830.424217
YNL094W,2289.428911
YNL096C,43518.85645
YNL097C,3247.750348
YNL098C,19805.95244
YNL099C,2313.309473
YNL100W,5458.435748
YNL102W,1054.721202
YNL103W,1295.187544
YNL104C,6630.427668
YNL107W,258.915893
YNL108C,1948.003846
YNL110C,4276.968159
YNL111C,5391.723821
YNL112W,33100.13458
YNL113W,8681.521714
YNL116W,1746.07334
YNL118C,8527.59785
YNL119W,2858.475365
YNL121C,45289.10782
YNL123W,3148.825924
YNL124W,1809.779588
YNL126W,56.866386
YNL127W,1083.681248
YNL129W,1458.258755
YNL130C,981.420509
YNL131W,6606.776991
YNL133C,468.39465
YNL134C,3486.464288
YNL135C,43307.05408
YNL136W,299.519102
YNL137C,3269.630172
YNL138W,8758.802888
YNL139C,521.1317
YNL140C,1590.703824
YNL141W,20675.37706
YNL143C,238.011792
YNL147W,3071.341699
YNL148C,655.803216
YNL153C,7474.443014
YNL154C,6162.434602
YNL155W,4276.968159
YNL156C,3389.321577
YNL158W,6940.255169
YNL161W,450.486391
YNL162W,13642.32568
YNL162W-A,395.628344
YNL163C,7770.941037
YNL167C,503.708466
YNL168C,2548.860755
YNL169C,1083.681248
YNL172W,177.855313
YNL173C,1239.692946
YNL175C,3830.083377
YNL177C,1809.779588
YNL178W,146333.9741
YNL180C,2181.174143
YNL181W,13909.46096
YNL183C,284.465482
YNL184C,622.843006
YNL185C,3192.887447
YNL189W,2791.015122
YNL190W,1377.330737
YNL191W,7303.145229
YNL197C,5727.807926
YNL200C,1377.330737
YNL201C,7012.373832
YNL206C,11144.96053
YNL207W,10348.01483
YNL209W,103902.0396
YNL212W,3497.215661
YNL213C,1155.251341
YNL214W,655.803216
YNL215W,1471.635869
YNL216W,4387.614707
YNL218W,1183.565989
YNL220W,56792.61238
YNL221C,845.818925
YNL223W,3302.381076
YNL224C,1444.850698
YNL227C,2313.309473
YNL229C,7060.581089
YNL230C,814.957372
YNL231C,15360.91516
YNL232W,5547.77929
YNL234W,194.711698
YNL236W,1720.427389
YNL239W,521.1317
YNL241C,15024.36161
YNL242W,876.399694
YNL243W,40562.26817
YNL245C,861.143461
YNL246W,3115.677812
YNL247W,22968.29285
YNL249C,1054.721202
YNL250W,830.424217
YNL251C,19559.3369
YNL252C,7425.375296
YNL254C,799.416322
YNL255C,96654.98837
YNL256W,4589.084601
YNL257C,432.397164
YNL258C,8965.919913
YNL260C,783.798887
YNL261W,768.066095
YNL262W,1972.867337
YNL264C,5040.259907
YNL265C,4760.162447
YNL267W,1603.793112
YNL268W,2583.713125
YNL271C,166.392335
YNL272C,13221.40342
YNL273W,951.715802
YNL274C,3280.556272
YNL275W,194.711698
YNL277W,2241.478296
YNL278W,1377.330737
YNL280C,1597.251841
YNL281W,8527.59785
YNL282W,1363.727534
YNL284C,5347.390686
YNL286W,1363.727534
YNL287W,77868.36272
YNL288W,18817.28343
YNL289W,606.198294
YNL290W,3136.469588
YNL291C,3214.860847
YNL292W,3990.815966
YNL293W,177.855313
YNL295W,503.708466
YNL297C,2408.222476
YNL299W,2241.478296
YNL300W,1484.982463
YNL301C,63707.13044
YNL302C,3443.374934
YNL304W,2847.163185
YNL306W,5303.171151
YNL307C,395.628344
YNL308C,1784.365878
YNL309W,319.300389
YNL310C,1524.843187
YNL311C,432.397164
YNL312W,6081.633924
YNL313C,8070.986999
YNL315C,2835.839687
YNL316C,2022.360037
YNL317W,7807.438717
YNL320W,258.915893
YNL321W,258.915893
YNL322C,622.843006
YNL323W,2461.197945
YNL325C,338.777852
YNL326C,2132.627524
YNL328C,572.55651
YNL329C,1629.891555
YNL330C,3850.062764
YNL336W,1733.262297
YNR004W,1720.427389
YNR006W,172.147832
YNR007C,3612.452429
YNR009W,2881.06604
YNR010W,1363.727534
YNR011C,172.147832
YNR013C,4276.968159
YNR014W,2360.885973
YNR015W,2653.066587
YNR016C,20205.78692
YNR017W,1444.850698
YNR018W,12045.29794
YNR019W,279.403257
YNR021W,34906.33689
YNR024W,1350.090109
YNR026C,6162.434602
YNR027W,6583.15252
YNR029C,1564.443453
YNR030W,3553.78712
YNR031C,216.634494
YNR032W,1960.445507
YNR033W,1551.271682
YNR034W,1972.867337
YNR034W-A,2824.504803
YNR035C,13406.22431
YNR036C,238.011792
YNR038W,12734.34652
YNR040W,1141.028544
YNR043W,13671.92803
YNR045W,450.486391
YNR046W,4802.930574
YNR047W,752.325536
YNR048W,4506.061582
YNR049C,1377.330737
YNR050C,57484.47775
YNR051C,11676.92473
YNR052C,1524.843187
YNR053C,67680.27947
YNR054C,12821.59638
YNR061C,338.777852
YNR067C,64.3
YNR074C,1564.443453
YNR075W,2372.742316
YOL004W,1662.367647
YOL005C,4276.968159
YOL006C,2970.989127
YOL009C,1069.225892
YOL010W,10006.51422
YOL012C,2835.839687
YOL013C,2664.580961
YOL016C,7499.014395
YOL017W,432.397164
YOL020W,752.325536
YOL021C,606.198294
YOL022C,124.510117
YOL023W,1404.436492
YOL025W,194.711698
YOL027C,7388.640295
YOL028C,1694.684899
YOL030W,11676.92473
YOL031C,2420.019938
YOL032W,1910.557947
YOL033W,2937.349284
YOL034W,891.589403
YOL038W,16761.48064
YOL039W,427624.0342
YOL041C,5909.607347
YOL042W,3475.704567
YOL043C,124.510117
YOL044W,1069.225892
YOL045W,2217.406213
YOL046C,1784.365878
YOL047C,154.72696
YOL049W,3432.581433
YOL051W,606.198294
YOL052C,7060.581089
YOL052C-A,783.798887
YOL054W,6488.917408
YOL055C,194.711698
YOL056W,3730.671372
YOL057W,3258.69488
YOL058W,1872.926488
YOL059W,8965.919913
YOL060C,5886.786301
YOL061W,3307.831603
YOL062C,3410.968758
YOL063C,124.510117
YOL064C,7327.540918
YOL065C,1197.659409
YOL066C,1538.071714
YOL067C,2193.268207
YOL068C,1444.850698
YOL069W,1551.271682
YOL070C,1616.855581
YOL071W,1083.681248
YOL072W,1141.028544
YOL076W,5795.776334
YOL077C,13200.68654
YOL077W-A,1322.710493
YOL078W,704.480663
YOL080C,4276.968159
YOL082W,1253.62422
YOL087C,589.437791
YOL088C,1524.843187
YOL089C,238.011792
YOL090W,1225.722176
YOL092W,1797.084034
YOL093W,4092.307504
YOL094C,2756.252492
YOL096C,258.915893
YOL097C,12125.8482
YOL098C,8121.336004
YOL102C,672.127009
YOL103W,468.39465
YOL107W,1629.891555
YOL108C,521.1317
YOL110W,936.775973
YOL111C,6512.436698
YOL112W,1733.262297
YOL113W,238.011792
YOL115W,7548.232046
YOL116W,490.54109
YOL117W,1322.710493
YOL121C,29034.03019
YOL124C,2022.360037
YOL125W,1225.722176
YOL126C,5259.065576
YOL129W,1898.035017
YOL135C,7597.549342
YOL137W,414.115457
YOL138C,606.198294
YOL139C,14208.15319
YOL140W,2301.376984
YOL141W,830.424217
YOL142W,6047.10638
YOL143C,3258.69488
YOL144W,2169.063186
YOL145C,12879.69488
YOL146W,2205.345518
YOL147C,1629.891555
YOL148C,4153.580202
YOL149W,2881.06604
YOL151W,5458.435748
YOL159C-A,124.510117
YOR001W,2156.935194
YOR004W,6964.269049
YOR006C,3612.452429
YOR007C,9424.176737
YOR008C,663.977733
YOR014W,299.519102
YOR016C,2710.514226
YOR017W,1733.262297
YOR018W,386.303267
YOR020C,149
YOR021C,2519.725319
YOR022C,736.464618
YOR023C,338.777852
YOR025W,319.300389
YOR026W,1431.411266
YOR027W,67558.7907
YOR033C,672.127009
YOR034C,814.957372
YOR035C,3410.968758
YOR037W,2733.407426
YOR038C,921.77596
YOR039W,7157.301963
YOR042W,622.843006
YOR043W,1797.084034
YOR044W,4276.968159
YOR046C,14902.5527
YOR047C,238.011792
YOR048C,622.843006
YOR051C,10812.96987
YOR052C,9516.673726
YOR056C,4485.082266
YOR057W,1336.41794
YOR058C,555.549057
YOR059C,1211.71123
YOR060C,1694.684899
YOR061W,4537.58737
YOR062C,2010.015692
YOR063W,450.486391
YOR064C,861.143461
YOR065W,39859.04074
YOR069W,6116.222317
YOR070C,205.746596
YOR076C,232.714339
YOR077W,4590.281414
YOR078W,2120.447552
YOR081C,357.977413
YOR083W,1444.850698
YOR084W,2349.014632
YOR085W,4031.317778
YOR086C,6139.314986
YOR087W,1308.967217
YOR088W,639.376549
YOR089C,8758.802888
YOR090C,7548.232046
YOR091W,4215.134277
YOR093C,41.1
YOR094W,1239.692946
YOR095C,5682.633923
YOR096W,40998.51367
YOR097C,1197.659409
YOR098C,468.39465
YOR099W,5480.729474
YOR101W,2046.992119
YOR104W,996.18804
YOR105W,3671.414453
YOR106W,414.115457
YOR108W,28753.98174
YOR109W,1524.843187
YOR110W,2664.411272
YOR111W,1935.542162
YOR112W,1363.727534
YOR113W,555.549057
YOR116C,6024.121888
YOR118W,2595.30427
YOR123C,1112.447872
YOR124C,2420.019938
YOR127W,395.628344
YOR128C,5413.932878
YOR129C,768.102769
YOR130C,432.397164
YOR131C,395.628344
YOR132W,7376.407847
YOR133W,82659.63538
YOR136W,43095.57219
YOR138C,5932.455733
YOR140W,1040.166157
YOR141C,1010.900703
YOR142W,18361.30696
YOR143C,3324.169656
YOR147W,10402.38607
YOR148C,752.325536
YOR150W,6725.291721
YOR151C,18719.28267
YOR152C,1885.491266
YOR153W,42022.02203
YOR154W,3247.750348
YOR155C,1590.703824
YOR156C,3170.875939
YOR157C,11395.98539
YOR158W,2010.015692
YOR159C,555.549057
YOR160W,6340.117943
YOR163W,3443.374934
YOR164C,5347.390686
YOR165W,2265.485518
YOR167C,94491.20217
YOR168W,37492.12077
YOR171C,2835.839687
YOR172W,124.510117
YOR173W,1809.779588
YOR174W,1616.855581
YOR176W,22699.49913
YOR179C,1431.411266
YOR181W,8578.810965
YOR182C,18523.75765
YOR184W,15854.54936
YOR185C,2455.326041
YOR187W,58527.12835
YOR188W,172.147832
YOR189W,538.409577
YOR193W,381.619491
YOR195W,314.38466
YOR196C,1629.891555
YOR197W,1404.436492
YOR198C,33431.45981
YOR201C,2756.252492
YOR202W,2096.034577
YOR205C,936.775973
YOR206W,28954.15627
YOR207C,1948.003846
YOR208W,148.811243
YOR209C,32072.84976
YOR210W,5303.171151
YOR212W,2046.992119
YOR213C,1797.084034
YOR215C,2869.776294
YOR216C,7622.245279
YOR217W,2356.382935
YOR220W,966.596862
YOR221C,1363.727534
YOR224C,6208.754523
YOR226C,3421.779388
YOR227W,194.711698
YOR229W,3750.4889
YOR230W,7746.096642
YOR231W,1040.166157
YOR233W,142.835745
YOR234C,65576.06264
YOR236W,1083.681248
YOR237W,1694.684899
YOR238W,891.589403
YOR239W,17014.40456
YOR241W,7084.723063
YOR242C,3004.533419
YOR243C,4153.580202
YOR244W,1169.430224
YOR245C,906.714285
YOR246C,966.596862
YOR249C,258.915893
YOR251C,5773.092599
YOR252W,5347.390686
YOR253W,2372.742316
YOR254C,17715.96078
YOR256C,299.519102
YOR258W,395.628344
YOR260W,9534.08313
YOR261C,19772.74484
YOR262W,9226.914667
YOR264W,921.77596
YOR265W,1758.86078
YOR266W,1458.258755
YOR267C,299.519102
YOR270C,55713.92594
YOR271C,9292.524958
YOR272W,6665.95274
YOR273C,21420.01841
YOR274W,2022.360037
YOR275C,2881.06604
YOR276W,26908.67928
YOR278W,1363.727534
YOR279C,861.143461
YOR281C,7696.481883
YOR283W,8298.319197
YOR284W,1363.727534
YOR285W,7474.443014
YOR286W,4215.134277
YOR288C,830.424217
YOR289W,1707.568347
YOR290C,216.634494
YOR293W,54051.29234
YOR295W,639.376549
YOR296W,299.519102
YOR297C,4443.214781
YOR298C-A,47276.66661
YOR299W,2071.549859
YOR303W,2583.713125
YOR304C-A,655.803216
YOR304W,1524.843187
YOR305W,1417.940016
YOR307C,783.798887
YOR310C,34661.38576
YOR311C,783.798887
YOR316C,2071.549859
YOR317W,7474.443014
YOR319W,1239.692946
YOR320C,238.011792
YOR321W,2721.966881
YOR322C,294.52283
YOR323C,6916.267009
YOR324C,258.915893
YOR326W,4339.080303
YOR327C,299.519102
YOR329C,704.480663
YOR330C,376.921209
YOR332W,16134.33573
YOR334W,768.102769
YOR335C,33848.6634
YOR336W,814.957372
YOR337W,736.464618
YOR340C,4072.329637
YOR341W,2835.839687
YOR342C,1363.727534
YOR344C,486.132248
YOR346W,521.1317
YOR347C,2132.627524
YOR349W,704.480663
YOR350C,861.143461
YOR352W,3507.958726
YOR353C,891.589403
YOR354C,7254.42956
YOR355W,2277.46513
YOR356W,3324.169656
YOR358W,450.486391
YOR359W,3198.384354
YOR360C,6512.436698
YOR361C,47538.89227
YOR362C,11959.9744
YOR367W,1577.587385
YOR368W,189.135227
YOR370C,23837.03008
YOR371C,1642.901353
YOR372C,799.416322
YOR373W,891.589403
YOR374W,22207.17644
YOR375C,77487.89346
YOR377W,1985.269522
YOR385W,503.708466
YOR386W,688.35166
YPL002C,1040.166157
YPL004C,104485.4432
YPL005W,1758.86078
YPL006W,521.1317
YPL007C,2065.796774
YPL008W,98.941523
YPL009C,7696.481883
YPL011C,3302.381076
YPL012W,8171.781919
YPL015C,5259.065576
YPL016W,92.296564
YPL017C,6395.104469
YPL018W,1253.62422
YPL019C,2630
YPL020C,376.921209
YPL022W,1404.436492
YPL024W,1498.298948
YPL026C,2813.158464
YPL028W,60894.5956
YPL029W,1444.850698
YPL030W,7721.276914
YPL031C,6162.434602
YPL032C,2181.174143
YPL037C,17973.2403
YPL038W,521.1317
